translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0,LIDAR_1,LIDAR_2,LIDAR_3,LIDAR_4,LIDAR_5,LIDAR_6,LIDAR_7,LIDAR_8,LIDAR_9,LIDAR_10,LIDAR_11,LIDAR_12,LIDAR_13,LIDAR_14,LIDAR_15,LIDAR_16,LIDAR_17,LIDAR_18,LIDAR_19,LIDAR_20,LIDAR_21,LIDAR_22,LIDAR_23,LIDAR_24,LIDAR_25,LIDAR_26,LIDAR_27,LIDAR_28,LIDAR_29,LIDAR_30,LIDAR_31,LIDAR_32,LIDAR_33,LIDAR_34,LIDAR_35,LIDAR_36,LIDAR_37,LIDAR_38,LIDAR_39,LIDAR_40,LIDAR_41,LIDAR_42,LIDAR_43,LIDAR_44,LIDAR_45,LIDAR_46,LIDAR_47,LIDAR_48,LIDAR_49,LIDAR_50,LIDAR_51,LIDAR_52,LIDAR_53,LIDAR_54,LIDAR_55,LIDAR_56,LIDAR_57,LIDAR_58,LIDAR_59,LIDAR_60,LIDAR_61,LIDAR_62,LIDAR_63,LIDAR_64,LIDAR_65,LIDAR_66,LIDAR_67
1.3639999628067017,2.151000022888184,-35.951,19.792,-2.168,17.896,0.0,-1.686,-0.563,-0.827,-0.608,0.09,1.446,1.534,1.573,1.643,1.687,1.756,1.823,1.885,1.99,2.06,2.142,2.29,2.489,2.63,2.909,3.14,3.495,3.991,4.547,5.097,5.681,6.208,6.707,7.085,7.501,7.855,8.188,8.553,8.973,3.685,3.156,2.724,2.317,2.041,1.818,1.646,1.534,1.376,1.284,1.26,1.132,1.068,1.026,0.996,0.963,0.974,0.899,0.871,0.874,0.819,0.838,0.789,0.761,0.774,0.785,0.789,0.727,0.755,0.773,0.734,0.771,0.761,0.719,0.761,0.777,0.794,0.825,0.79
7.0,3.5,-36.449,19.591,-2.223,17.937,0.0,-1.921,-0.607,-0.794,-0.498,0.155,1.333,1.36,1.413,1.484,1.485,1.552,1.561,1.666,1.716,1.817,1.875,1.982,2.101,2.243,2.371,2.6,2.873,3.202,3.576,4.022,4.571,5.071,5.516,5.982,6.429,6.759,7.113,7.423,7.772,8.117,8.57,3.64,3.052,2.694,2.45,2.141,1.935,1.781,1.701,1.548,1.419,1.319,1.258,1.198,1.189,1.123,1.063,1.034,1.004,0.941,0.965,0.949,0.893,0.898,0.865,0.901,0.851,0.837,0.845,0.828,0.841,0.804,0.836,0.783,0.853,0.833,0.846,0.89
5.860000133514404,3.5,-36.937,19.363,-2.289,18.053,0.0,-2.394,-0.658,-0.753,-0.386,0.251,1.233,1.219,1.289,1.304,1.349,1.357,1.37,1.461,1.505,1.58,1.666,1.676,1.795,1.901,2.011,2.126,2.367,2.577,2.799,3.192,3.486,3.882,4.398,4.845,5.232,5.592,5.988,6.314,6.683,6.995,7.273,7.691,8.047,3.763,3.103,2.7,2.449,2.231,2.003,1.852,1.759,1.618,1.524,1.444,1.405,1.269,1.273,1.206,1.197,1.121,1.096,1.072,1.054,0.965,1.017,0.97,0.946,0.935,0.927,0.905,0.917,0.913,0.866,0.919,0.877,0.912,0.882,0.924
-7.0,-3.25600004196167,-37.419,19.112,-2.355,18.168,0.0,-1.517,-0.706,-0.708,-0.28,0.347,1.157,1.158,1.161,1.212,1.207,1.247,1.275,1.285,1.361,1.364,1.424,1.522,1.602,1.682,1.724,1.892,2.082,2.187,2.374,2.635,2.913,3.174,3.496,3.865,4.247,4.603,4.916,5.263,5.519,5.915,6.196,6.511,6.776,7.182,7.519,7.998,3.138,2.738,2.413,2.209,1.994,1.927,1.751,1.702,1.542,1.512,1.419,1.364,1.298,1.263,1.253,1.159,1.134,1.079,1.084,1.041,1.013,0.999,1.031,0.982,0.964,0.952,0.97,0.906,0.978,0.941,0.974,0.913
-3.785000085830689,-3.5,-37.89,18.842,-2.343,17.958,0.0,3.652,-0.698,-0.716,-0.253,0.251,1.081,1.133,1.149,1.121,1.199,1.233,1.271,1.275,1.363,1.412,1.455,1.54,1.574,1.705,1.811,1.915,2.024,2.163,2.388,2.595,2.803,3.023,3.319,3.658,3.963,4.246,4.504,4.82,5.126,5.371,5.67,5.953,6.234,6.498,6.927,7.389,7.923,2.804,2.367,2.198,1.969,1.86,1.74,1.632,1.549,1.47,1.407,1.386,1.324,1.311,1.21,1.208,1.146,1.118,1.15,1.085,1.102,1.075,1.039,1.026,1.018,0.964,1.014,1.002,0.993,0.975,1.022,0.967
-7.0,-0.0460000000894069,-38.346,18.558,-2.209,17.845,0.0,5.839,-0.596,-0.803,-0.353,0.155,1.182,1.217,1.234,1.269,1.315,1.349,1.433,1.465,1.583,1.593,1.666,1.807,1.926,2.067,2.159,2.307,2.458,2.644,2.874,3.144,3.284,3.536,3.823,4.119,4.338,4.6,4.826,5.101,5.392,5.632,5.938,6.242,6.655,7.15,7.733,2.666,2.268,2.005,1.883,1.739,1.618,1.506,1.481,1.386,1.335,1.249,1.224,1.225,1.157,1.128,1.127,1.076,1.065,1.054,1.061,1.063,1.024,1.023,1.016,0.999,1.005,0.964,1.002,1.005,1.019,1.065,1.012,1.037
7.0,-1.8960000276565552,-38.788,18.26,-2.007,17.635,0.0,8.582,-0.422,-0.907,-0.513,0.153,1.348,1.441,1.452,1.508,1.597,1.667,1.708,1.833,1.963,2.069,2.155,2.364,2.477,2.648,2.756,3.03,3.212,3.378,3.659,3.797,4.05,4.193,4.443,4.708,4.949,5.185,5.471,5.804,6.197,6.673,7.343,8.093,2.347,2.056,1.823,1.669,1.574,1.458,1.415,1.344,1.294,1.227,1.205,1.126,1.137,1.06,1.055,1.072,1.045,1.043,1.017,1.0,0.986,0.983,0.988,0.986,0.939,0.99,0.997,0.978,1.003,1.018,0.996,1.031,1.014,1.036,1.075,1.073
-7.0,-0.6129999756813049,-39.213,17.943,-1.782,17.753,0.0,5.157,-0.209,-0.978,-0.68,0.096,1.653,1.723,1.838,1.898,1.956,2.123,2.184,2.306,2.418,2.574,2.688,2.959,3.072,3.221,3.392,3.583,3.759,4.022,4.179,4.376,4.62,4.895,5.201,5.61,5.972,6.567,7.31,8.098,9.012,2.077,1.776,1.639,1.475,1.357,1.315,1.274,1.161,1.144,1.105,1.093,1.062,1.042,0.973,0.99,0.944,0.945,0.939,0.947,0.942,0.896,0.945,0.918,0.926,0.894,0.958,0.931,0.94,0.944,0.96,0.946,0.994,0.97,1.076,1.031,1.101,1.109,1.144,1.212
7.0,0.5699999928474426,-39.619,17.601,-1.59,17.543,0.0,8.762,-0.019,-1.0,-0.806,0.078,1.894,2.007,2.129,2.197,2.33,2.433,2.534,2.699,2.788,2.939,3.061,3.227,3.364,3.573,3.801,3.987,4.146,4.388,4.679,5.014,5.426,5.937,6.629,7.381,8.365,9.055,9.661,1.826,1.563,1.393,1.295,1.239,1.135,1.14,1.074,1.027,1.002,0.994,0.963,0.947,0.904,0.914,0.843,0.902,0.898,0.835,0.836,0.859,0.902,0.842,0.848,0.858,0.89,0.893,0.881,0.877,0.953,0.893,0.95,1.002,0.978,1.024,1.045,1.08,1.145,1.181,1.265,1.322
1.0299999713897705,-3.5,-39.996,17.233,-1.381,17.661,0.0,3.535,0.189,-0.982,-0.933,0.095,2.184,2.264,2.36,2.457,2.618,2.702,2.865,2.956,3.08,3.251,3.447,3.61,3.831,4.055,4.313,4.622,5.096,5.656,6.304,7.181,8.113,8.712,9.298,9.672,2.165,1.531,1.364,1.302,1.179,1.115,1.057,1.008,0.977,0.916,0.88,0.909,0.857,0.836,0.834,0.814,0.757,0.813,0.778,0.759,0.78,0.763,0.798,0.775,0.778,0.816,0.776,0.807,0.794,0.86,0.861,0.881,0.867,0.938,0.968,0.976,1.051,1.049,1.125,1.161,1.236,1.318,1.397,1.533
-6.24399995803833,1.1670000553131104,-40.344,16.833,-1.296,17.692,0.0,1.258,0.271,-0.963,-0.931,-0.001,2.149,2.224,2.301,2.361,2.508,2.596,2.74,2.793,2.987,3.105,3.279,3.495,3.768,4.042,4.391,4.872,5.485,6.273,7.109,7.878,8.445,8.933,9.296,9.717,10.221,1.879,1.528,1.306,1.153,1.081,1.066,0.985,0.938,0.93,0.857,0.822,0.816,0.781,0.802,0.767,0.753,0.75,0.766,0.705,0.753,0.698,0.739,0.679,0.733,0.743,0.752,0.748,0.722,0.748,0.809,0.812,0.793,0.829,0.871,0.88,0.925,0.986,1.032,1.132,1.15,1.203,1.248,1.438
1.9079999923706052,-0.3680000007152557,-40.655,16.405,-1.221,17.505,0.0,4.974,0.343,-0.939,-0.927,0.034,2.011,2.091,2.158,2.272,2.335,2.479,2.541,2.67,2.827,3.041,3.255,3.401,3.798,4.146,4.583,5.258,6.061,6.947,7.643,8.127,8.546,8.875,9.329,9.842,4.863,3.068,2.007,1.703,1.433,1.261,1.112,1.066,0.983,0.922,0.943,0.806,0.829,0.789,0.771,0.728,0.754,0.717,0.71,0.707,0.722,0.719,0.723,0.678,0.685,0.661,0.689,0.733,0.729,0.725,0.717,0.738,0.717,0.769,0.765,0.813,0.841,0.83,0.868,0.915,0.997,1.029,1.144,1.219
6.658999919891357,3.5,-40.929,15.957,-1.108,17.562,0.0,1.399,0.446,-0.895,-0.953,0.023,1.955,2.006,2.093,2.219,2.275,2.414,2.587,2.751,2.907,3.148,3.515,3.854,4.316,5.012,5.824,6.62,7.235,7.702,8.105,8.42,8.832,9.482,14.062,3.933,3.181,2.613,2.093,1.823,1.591,1.348,1.279,1.132,1.054,0.995,0.95,0.914,0.856,0.83,0.807,0.783,0.753,0.743,0.726,0.767,0.712,0.71,0.707,0.709,0.691,0.68,0.71,0.687,0.665,0.711,0.727,0.736,0.771,0.741,0.756,0.817,0.804,0.829,0.846,0.927,0.989,0.973,1.087,1.121
3.816999912261963,1.8980000019073489,-41.164,15.484,-1.115,17.681,0.0,-2.989,0.44,-0.898,-0.86,0.119,1.738,1.751,1.805,1.976,2.002,2.082,2.271,2.385,2.556,2.781,3.038,3.334,3.772,4.405,5.074,5.832,6.479,6.968,7.436,7.718,8.133,8.522,9.442,13.324,3.939,3.247,2.784,2.5,2.171,1.905,1.694,1.545,1.435,1.276,1.227,1.163,1.084,1.047,0.973,0.955,0.916,0.879,0.868,0.851,0.807,0.829,0.8,0.803,0.751,0.742,0.809,0.762,0.752,0.735,0.752,0.741,0.739,0.736,0.778,0.754,0.794,0.784,0.842,0.842,0.848,0.926,0.925,0.971
-1.9420000314712524,3.138000011444092,-41.36,14.99,-1.231,17.795,0.0,-5.207,0.334,-0.943,-0.668,0.176,1.419,1.514,1.517,1.588,1.623,1.732,1.771,1.859,1.979,2.083,2.247,2.362,2.534,2.808,3.201,3.65,4.182,4.828,5.532,6.069,6.505,6.863,7.269,7.596,8.04,8.734,12.79,4.242,3.557,3.027,2.715,2.37,2.175,1.978,1.776,1.68,1.535,1.507,1.383,1.283,1.181,1.205,1.171,1.076,1.037,0.987,0.95,0.993,0.947,0.935,0.907,0.862,0.863,0.858,0.806,0.861,0.856,0.85,0.811,0.817,0.81,0.811,0.823,0.85,0.869,0.869,0.876,0.95
1.3739999532699585,-3.5,-41.521,14.482,-1.356,17.737,0.0,-2.068,0.213,-0.977,-0.481,0.27,1.196,1.239,1.285,1.325,1.374,1.374,1.418,1.529,1.557,1.616,1.755,1.817,1.978,2.086,2.243,2.454,2.696,2.983,3.429,3.983,4.441,5.145,5.549,5.958,6.33,6.646,6.972,7.389,7.998,12.398,11.969,3.736,3.161,2.847,2.536,2.301,2.081,1.952,1.84,1.698,1.634,1.54,1.415,1.41,1.319,1.226,1.209,1.161,1.152,1.116,1.078,1.054,0.993,0.996,0.962,1.0,0.943,0.938,0.95,0.964,0.893,0.908,0.904,0.965,0.945,0.954,0.948,0.933
-5.723999977111816,-3.5,-41.652,13.966,-1.404,17.778,0.0,-0.863,0.166,-0.986,-0.384,0.174,1.117,1.173,1.175,1.227,1.247,1.261,1.356,1.386,1.411,1.536,1.553,1.616,1.773,1.825,2.014,2.185,2.38,2.581,2.891,3.214,3.69,4.211,4.679,5.021,5.455,5.728,6.102,6.358,6.703,7.158,12.006,11.626,11.175,3.562,2.97,2.728,2.445,2.256,2.065,1.903,1.797,1.664,1.633,1.53,1.444,1.407,1.339,1.258,1.294,1.207,1.144,1.125,1.08,1.107,1.088,1.074,1.028,1.025,0.961,1.005,1.035,1.026,0.993,1.0,0.98,0.985,0.983,0.99
-2.58899998664856,-0.2179999947547912,-41.759,13.445,-1.395,17.607,0.0,2.205,0.175,-0.985,-0.354,0.078,1.077,1.157,1.168,1.177,1.198,1.24,1.353,1.339,1.39,1.514,1.523,1.604,1.7,1.883,1.978,2.148,2.333,2.618,2.898,3.212,3.525,4.01,4.385,4.731,5.035,5.294,5.603,5.839,6.157,6.616,11.484,11.146,10.734,3.864,3.083,2.75,2.472,2.238,2.028,1.901,1.8,1.69,1.631,1.528,1.442,1.396,1.332,1.296,1.287,1.243,1.188,1.175,1.173,1.119,1.119,1.069,1.101,1.063,1.075,1.039,1.028,1.043,1.025,1.043,0.978,1.025,1.02,1.036
-3.700000047683716,3.5,-41.847,12.925,-1.322,17.529,0.0,2.894,0.246,-0.969,-0.391,0.072,1.189,1.168,1.198,1.218,1.31,1.369,1.375,1.484,1.52,1.553,1.711,1.881,1.949,2.101,2.247,2.461,2.729,2.973,3.321,3.632,3.925,4.206,4.526,4.779,4.971,5.244,5.486,5.783,6.272,10.785,10.461,10.024,9.565,2.916,2.562,2.229,2.104,1.995,1.746,1.737,1.617,1.563,1.456,1.408,1.37,1.315,1.281,1.256,1.219,1.178,1.153,1.179,1.126,1.072,1.084,1.052,1.066,1.055,1.049,1.045,1.045,1.027,1.033,1.038,1.04,1.029,1.035,1.05
-7.0,-3.157000064849853,-41.915,12.405,-1.224,17.418,0.0,4.238,0.34,-0.94,-0.449,0.168,1.204,1.312,1.346,1.386,1.44,1.526,1.625,1.685,1.755,1.889,2.019,2.185,2.287,2.497,2.716,2.943,3.12,3.4,3.645,3.856,4.116,4.274,4.571,4.762,5.0,5.328,5.751,10.29,9.969,9.545,9.111,8.612,2.586,2.267,2.088,1.867,1.811,1.622,1.573,1.504,1.427,1.345,1.318,1.25,1.207,1.196,1.155,1.111,1.09,1.118,1.076,1.079,1.042,1.061,1.062,1.043,1.045,0.986,1.005,1.006,1.044,1.041,1.029,1.045,1.035,1.041,1.098,1.091
7.0,-3.5,-41.959,11.886,-1.062,17.208,0.0,7.376,0.487,-0.873,-0.561,0.073,1.484,1.569,1.606,1.722,1.782,1.864,1.935,2.09,2.274,2.425,2.579,2.717,2.923,3.134,3.26,3.454,3.655,3.859,4.029,4.213,4.432,4.706,5.057,5.647,9.587,9.343,8.893,8.509,7.971,7.472,2.164,1.918,1.761,1.639,1.55,1.452,1.356,1.349,1.266,1.212,1.154,1.175,1.12,1.06,1.07,1.048,1.025,1.051,1.0,0.994,0.938,0.993,0.981,0.998,0.948,0.936,0.961,1.0,0.997,0.982,1.017,1.003,1.058,1.062,1.08,1.057,1.08,1.156
4.158999919891357,-3.5,-41.976,11.369,-0.881,17.329,0.0,3.234,0.637,-0.771,-0.683,-0.023,1.829,1.946,2.035,2.125,2.216,2.353,2.477,2.608,2.724,2.902,3.009,3.167,3.331,3.488,3.617,3.839,3.959,4.275,4.538,5.114,9.1,8.775,8.459,8.098,7.643,7.115,6.615,1.963,1.748,1.634,1.517,1.366,1.304,1.217,1.211,1.177,1.097,1.086,1.045,0.997,1.021,0.984,0.946,0.934,0.89,0.905,0.903,0.898,0.909,0.87,0.913,0.895,0.925,0.864,0.921,0.909,0.961,0.95,0.933,0.995,1.005,1.024,1.039,1.037,1.076,1.113,1.171,1.161
-7.0,-3.3329999446868896,-41.962,10.848,-0.828,17.449,0.0,-1.188,0.676,-0.737,-0.675,-0.119,1.876,1.991,2.005,2.165,2.254,2.332,2.408,2.504,2.685,2.737,2.845,2.98,3.09,3.219,3.397,3.552,3.794,4.128,4.805,8.531,8.258,7.901,7.585,7.168,6.754,6.293,5.791,5.243,1.652,1.406,1.33,1.248,1.197,1.114,1.081,1.042,0.976,0.959,0.902,0.902,0.872,0.832,0.87,0.863,0.822,0.817,0.845,0.81,0.79,0.787,0.792,0.795,0.811,0.808,0.832,0.833,0.826,0.817,0.82,0.875,0.893,0.92,0.937,0.962,0.995,0.999,1.062,1.121
-6.913000106811523,3.5,-41.918,10.329,-0.844,17.239,0.0,0.341,0.664,-0.748,-0.61,-0.215,1.838,1.883,1.925,1.992,2.108,2.165,2.233,2.273,2.371,2.429,2.495,2.613,2.726,2.822,2.956,3.166,3.353,3.577,4.093,8.091,7.855,7.544,7.293,6.901,6.566,6.165,5.77,5.328,4.834,4.273,3.667,2.346,1.298,1.129,1.03,1.003,0.953,0.893,0.84,0.854,0.82,0.799,0.787,0.762,0.763,0.734,0.737,0.735,0.721,0.695,0.678,0.692,0.698,0.692,0.692,0.69,0.695,0.677,0.732,0.774,0.776,0.776,0.764,0.817,0.816,0.854,0.862,0.91
7.0,-3.5,-41.851,9.818,-0.83,17.032,0.0,0.989,0.675,-0.738,-0.582,-0.119,1.755,1.755,1.835,1.885,1.877,1.913,1.968,2.074,2.138,2.185,2.26,2.345,2.422,2.523,2.698,2.813,3.113,3.439,7.675,7.477,7.229,6.982,6.65,6.387,6.081,5.783,5.362,4.986,4.663,4.211,3.774,3.294,2.778,2.192,1.744,1.317,1.147,1.022,0.941,0.859,0.819,0.765,0.744,0.749,0.689,0.655,0.655,0.647,0.652,0.632,0.639,0.649,0.64,0.637,0.637,0.647,0.624,0.651,0.65,0.664,0.632,0.654,0.689,0.706,0.693,0.73,0.727,0.774
0.7639999985694885,-1.868000030517578,-41.761,9.314,-0.842,17.154,0.0,-3.15,0.666,-0.746,-0.522,-0.215,1.56,1.594,1.624,1.657,1.669,1.692,1.77,1.8,1.887,1.881,1.975,2.067,2.123,2.22,2.324,2.495,2.668,3.033,7.222,7.012,6.763,6.502,6.228,5.978,5.783,5.456,5.108,4.804,4.481,4.213,3.821,3.519,3.252,2.864,2.528,2.199,1.975,1.697,1.461,1.347,1.176,1.047,1.05,0.925,0.939,0.823,0.782,0.806,0.746,0.723,0.658,0.669,0.656,0.606,0.618,0.603,0.562,0.559,0.613,0.61,0.605,0.598,0.613,0.573,0.62,0.596,0.609,0.655
2.8350000381469727,-0.3919999897480011,-41.649,8.811,-0.961,17.177,0.0,-5.561,0.572,-0.82,-0.369,-0.271,1.369,1.404,1.42,1.398,1.42,1.439,1.485,1.481,1.56,1.576,1.609,1.649,1.686,1.78,1.814,1.944,2.038,2.182,2.345,2.741,6.814,6.609,6.383,6.174,5.952,5.671,5.462,5.169,4.949,4.655,4.429,4.14,3.833,3.644,3.354,3.078,2.838,2.642,2.404,2.219,2.069,1.818,1.64,1.541,1.395,1.386,1.271,1.193,1.119,1.07,1.017,0.976,0.891,0.894,0.869,0.831,0.824,0.826,0.747,0.744,0.747,0.746,0.696,0.683,0.695,0.72,0.686,0.703
6.36899995803833,-3.5,-41.523,8.311,-1.154,17.262,0.0,-7.829,0.405,-0.914,-0.161,-0.283,1.204,1.185,1.172,1.204,1.185,1.19,1.215,1.218,1.237,1.232,1.232,1.335,1.309,1.349,1.401,1.457,1.494,1.57,1.646,1.729,1.845,1.978,2.275,6.471,6.291,6.107,5.912,5.685,5.481,5.248,4.994,4.794,4.567,4.31,4.078,3.905,3.702,3.44,3.275,3.023,2.821,2.707,2.521,2.378,2.192,2.053,1.891,1.77,1.685,1.607,1.511,1.446,1.375,1.294,1.231,1.229,1.116,1.102,1.082,1.068,1.014,1.025,0.967,0.956,0.983,0.936,0.887,0.881
1.712000012397766,-3.5,-41.392,7.809,-1.402,17.383,0.0,-9.051,0.168,-0.986,0.082,-0.379,1.081,1.102,1.04,1.039,1.04,0.983,1.001,1.013,1.032,1.043,1.045,1.048,1.068,1.097,1.058,1.096,1.12,1.19,1.18,1.214,1.29,1.346,1.395,1.498,1.602,1.711,1.872,2.483,5.985,5.833,5.632,5.443,5.252,5.026,4.819,4.643,4.458,4.28,4.048,3.845,3.649,3.458,3.231,3.103,2.927,2.81,2.668,2.468,2.352,2.286,2.153,2.001,1.959,1.837,1.749,1.702,1.586,1.495,1.533,1.446,1.343,1.341,1.303,1.281,1.216,1.175,1.149,1.13
1.8040000200271609,2.6070001125335693,-41.267,7.302,-1.687,17.434,0.0,-10.283,-0.116,-0.993,0.334,-0.443,1.021,1.004,1.003,0.963,0.97,0.904,0.897,0.905,0.919,0.854,0.916,0.854,0.865,0.934,0.864,0.915,0.901,0.918,0.953,0.935,0.94,1.007,0.977,1.068,1.083,1.123,1.159,1.214,1.358,1.422,1.601,1.871,5.84,5.628,5.471,5.329,5.117,4.982,4.766,4.591,4.377,4.233,4.037,3.819,3.683,3.51,3.313,3.201,3.056,2.894,2.753,2.602,2.501,2.408,2.296,2.199,2.046,1.97,1.91,1.863,1.726,1.693,1.63,1.607,1.564,1.492,1.471,1.404
1.434999942779541,-3.5,-41.163,6.789,-2.001,17.488,0.0,-10.529,-0.417,-0.909,0.592,-0.365,1.114,1.027,0.997,0.939,0.917,0.877,0.879,0.825,0.816,0.772,0.773,0.784,0.767,0.775,0.782,0.768,0.741,0.78,0.766,0.751,0.792,0.767,0.843,0.83,0.805,0.828,0.862,0.892,0.957,0.962,0.969,1.072,1.15,1.263,1.369,1.519,1.943,5.624,5.438,5.228,5.076,4.935,4.703,4.529,4.423,4.209,4.044,3.871,3.754,3.524,3.408,3.202,3.113,2.993,2.848,2.707,2.562,2.453,2.372,2.25,2.219,2.089,2.024,1.961,1.904,1.847,1.804,1.747
-7.0,-0.0359999984502792,-41.091,6.269,-2.312,17.531,0.0,-10.119,-0.675,-0.737,0.826,-0.429,1.225,1.185,1.093,1.061,0.979,0.901,0.862,0.85,0.808,0.811,0.82,0.749,0.716,0.712,0.721,0.667,0.693,0.687,0.671,0.722,0.734,0.72,0.677,0.679,0.725,0.732,0.73,0.772,0.757,0.816,0.827,0.86,0.905,0.891,0.94,1.035,1.056,1.115,1.3,1.451,1.833,5.492,5.374,5.16,4.969,4.833,4.636,4.507,4.312,4.136,3.974,3.838,3.659,3.537,3.408,3.236,3.086,2.917,2.864,2.715,2.608,2.52,2.385,2.297,2.216,2.152,2.063,1.977
4.468999862670898,-3.5,-41.063,5.746,-2.692,17.321,0.0,-17.725,-0.901,-0.434,1.105,-0.429,4.191,3.723,2.961,1.713,1.404,1.235,1.122,1.074,0.955,0.956,0.893,0.826,0.834,0.802,0.745,0.748,0.723,0.692,0.688,0.671,0.685,0.693,0.667,0.69,0.675,0.69,0.695,0.666,0.702,0.666,0.683,0.737,0.728,0.728,0.742,0.772,0.78,0.871,0.899,0.898,0.952,1.045,1.104,1.191,1.423,1.754,5.473,5.354,5.163,4.997,4.823,4.639,4.452,4.295,4.134,3.982,3.791,3.627,3.502,3.395,3.249,3.083,2.916,2.836,2.755,2.585,2.513,2.445
4.078000068664551,-3.5,-41.094,5.226,3.12,17.442,0.0,-11.428,-1.0,0.021,1.444,-0.429,11.752,10.871,9.638,8.333,7.519,6.95,6.317,5.842,5.353,4.773,1.647,1.376,1.199,1.142,1.002,0.955,0.906,0.867,0.847,0.834,0.789,0.779,0.752,0.746,0.698,0.688,0.704,0.713,0.635,0.649,0.666,0.728,0.702,0.681,0.689,0.704,0.694,0.696,0.748,0.747,0.752,0.745,0.811,0.84,0.823,0.875,0.926,0.991,1.026,1.101,1.278,1.37,1.957,5.535,5.361,5.161,4.977,4.824,4.59,4.473,4.24,4.115,3.969,3.826,3.695,3.498,3.365,3.225
-0.0450000017881393,3.1700000762939453,-41.197,4.712,2.842,17.561,0.0,-5.073,-0.956,0.295,1.568,-0.429,3.576,3.729,3.943,4.146,4.453,4.818,12.311,11.468,10.086,8.812,7.845,7.103,6.435,1.61,1.334,1.25,1.128,1.031,1.0,0.924,0.842,0.822,0.859,0.821,0.791,0.731,0.731,0.748,0.734,0.754,0.703,0.695,0.71,0.694,0.697,0.7,0.68,0.703,0.739,0.724,0.73,0.768,0.767,0.782,0.777,0.82,0.805,0.874,0.928,0.962,1.032,1.111,1.198,1.365,1.553,5.706,5.529,5.306,5.125,4.933,4.727,4.588,4.392,4.213,4.063,3.905,3.718,3.561
-3.9030001163482666,0.125,-41.38,4.219,2.683,17.56,0.0,-5.564,-0.897,0.443,1.571,-0.333,3.571,3.712,3.907,4.036,4.254,4.48,4.654,4.946,13.651,13.03,12.179,10.872,9.209,1.75,1.409,1.227,1.182,1.071,1.02,0.963,0.892,0.888,0.854,0.79,0.8,0.814,0.775,0.751,0.748,0.716,0.72,0.725,0.732,0.712,0.732,0.726,0.738,0.735,0.721,0.727,0.779,0.766,0.806,0.808,0.835,0.866,0.88,0.913,1.008,1.038,1.071,1.155,1.291,1.479,2.135,5.709,5.549,5.343,5.12,4.961,4.76,4.588,4.369,4.208,4.031,3.821,3.697,3.565
6.718999862670898,-0.8360000252723694,-41.636,3.761,2.456,17.443,0.0,-11.306,-0.774,0.633,1.642,-0.33,3.349,3.444,3.66,3.759,3.909,4.134,4.288,4.468,4.669,4.862,5.078,5.316,5.812,14.041,13.225,1.592,1.383,1.254,1.144,1.127,1.035,0.973,0.927,0.881,0.877,0.844,0.849,0.788,0.798,0.748,0.769,0.752,0.78,0.763,0.77,0.772,0.751,0.707,0.756,0.771,0.764,0.784,0.803,0.8,0.854,0.823,0.878,0.917,0.959,0.972,1.003,1.155,1.233,1.283,1.471,1.756,5.809,5.654,5.431,5.274,5.082,4.879,4.656,4.54,4.304,4.156,3.933,3.71
2.9489998817443848,0.9190000295639038,-41.961,3.35,2.199,17.562,0.0,-3.383,-0.588,0.809,1.732,-0.355,2.96,3.098,3.253,3.391,3.56,3.754,3.887,4.048,4.252,4.443,4.586,4.807,4.989,5.172,5.359,5.64,5.855,2.032,1.474,1.395,1.215,1.136,1.054,0.961,0.966,0.968,0.918,0.882,0.844,0.832,0.84,0.827,0.785,0.78,0.79,0.788,0.771,0.797,0.788,0.784,0.78,0.787,0.779,0.811,0.851,0.847,0.907,0.891,0.915,0.929,0.966,1.049,1.116,1.223,1.308,1.363,1.486,1.891,5.906,5.709,5.543,5.346,5.155,4.963,4.796,4.536,4.394,4.123
-7.0,-3.5,-42.353,2.997,2.147,17.651,0.0,1.367,-0.545,0.838,1.617,-0.327,3.292,3.464,3.611,3.845,3.959,4.149,4.308,4.5,4.639,4.821,5.028,5.211,5.447,5.605,5.791,1.658,1.546,1.323,1.267,1.172,1.053,1.044,1.014,0.966,0.968,0.919,0.852,0.865,0.845,0.82,0.846,0.869,0.81,0.8,0.813,0.861,0.813,0.82,0.803,0.88,0.865,0.85,0.91,0.85,0.964,0.936,0.974,0.997,1.048,1.119,1.15,1.284,1.357,1.468,1.765,5.999,5.844,5.67,5.452,5.252,5.09,4.856,4.685,4.477,4.275,4.142,3.946,3.759
6.65399980545044,0.0520000010728836,-42.797,2.713,2.065,17.441,0.0,-10.595,-0.474,0.88,1.543,-0.423,3.567,3.752,3.899,4.089,4.281,4.446,4.627,4.787,5.024,5.194,5.372,5.553,5.702,2.099,1.523,1.404,1.332,1.192,1.17,1.076,1.046,1.022,0.968,0.977,0.904,0.909,0.887,0.889,0.85,0.894,0.854,0.84,0.849,0.854,0.852,0.849,0.848,0.892,0.846,0.888,0.907,0.912,0.898,0.982,1.015,1.04,1.08,1.165,1.163,1.308,1.388,1.476,1.655,2.152,5.891,5.709,5.485,5.344,5.122,4.942,4.754,4.529,4.341,4.163,3.992,3.781,3.61,3.486
