# This is F1TENTH simulation from 04.01.2024 at time 18:13:03
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 0.9
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,imu_a_x,imu_a_y,imu_a_z,imu_ang_x,imu_ang_y,imu_ang_z,translational_control_applied,angular_control_applied,mu
8.96,5.949,3.7,1.46,0.111,0.994,2.987,1.373,-0.145,0.448,0.35,3.575,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,0.425,0.731,0.958,1.111,1.203,1.247,1.258,1.253,1.245,1.251,1.284,1.36,1.493,1.695,1.972,2.321,2.715,3.1,3.435,3.708,0.083,0.338,0.666,1.034,1.423,1.821,2.22,2.62,3.02,3.42,3.818,4.21,4.587,4.931,5.217,5.408,5.458,5.356,5.142,4.85,2.928,2.656,2.493,2.283,2.217,2.121,2.06,2.043,2.003,2.064,2.062,2.17,2.262,2.375,2.591,2.84,2.851,2.7,2.607,2.613,2.59,2.569,2.575,2.7,2.84,2.963,3.184,3.184,3.506,4.022,4.718,8.381,0.681,0.606,0.553,0.561,0.593,10.0,6.843,8.201,-5.921,-3.547,-9.81,0.0,0.0,5.206,0.35,3.575,0.9
8.98,6.083,3.605,1.58,-0.009,1.0,3.004,1.445,-0.174,0.448,0.333,3.676,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,0.36,0.695,0.96,1.156,1.294,1.385,1.445,1.487,1.528,1.582,1.663,1.785,1.962,2.204,2.514,2.884,3.28,3.65,3.957,4.192,0.049,0.265,0.564,0.911,1.286,1.675,2.07,2.468,2.866,3.262,3.653,4.034,4.392,4.709,4.96,5.108,5.11,4.963,4.709,4.387,2.595,2.471,2.263,2.158,2.103,2.026,2.003,2.007,2.041,2.051,2.128,2.25,2.414,2.576,2.838,2.761,2.626,2.497,2.489,2.453,2.486,2.528,2.615,2.802,2.889,3.117,3.126,3.445,3.873,4.639,8.338,7.86,0.714,0.592,0.618,0.602,0.717,6.865,8.133,6.113,-6.956,-3.199,-9.81,0.0,0.0,6.026,0.333,3.676,0.9
9.0,6.073,3.514,1.703,-0.131,0.991,3.014,1.516,-0.197,0.448,0.3,3.688,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,0.295,0.653,0.952,1.19,1.372,1.51,1.618,1.709,1.798,1.899,2.027,2.196,2.415,2.694,3.032,3.417,3.811,4.16,4.434,4.628,0.024,0.197,0.461,0.782,1.138,1.513,1.898,2.287,2.677,3.064,3.442,3.805,4.138,4.424,4.635,4.737,4.691,4.499,4.21,3.861,2.366,2.278,2.126,2.045,2.012,1.972,2.011,1.962,2.067,2.097,2.255,2.417,2.599,2.769,2.646,2.558,2.474,2.409,2.373,2.467,2.482,2.53,2.703,2.84,3.083,3.049,3.346,3.829,4.612,8.322,7.812,7.467,0.731,0.582,0.616,0.617,0.697,8.071,6.089,4.977,-5.324,-4.291,-9.81,0.0,0.0,6.12,0.3,3.688,0.9
9.02,5.554,3.466,1.822,-0.248,0.969,3.017,1.586,-0.206,0.448,0.268,3.667,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,0.228,0.605,0.933,1.207,1.43,1.612,1.764,1.901,2.035,2.182,2.354,2.564,2.822,3.132,3.493,3.887,4.273,4.597,4.835,4.986,0.009,0.138,0.365,0.656,0.987,1.343,1.713,2.088,2.465,2.837,3.198,3.538,3.843,4.094,4.263,4.318,4.226,3.994,3.674,3.305,2.213,2.119,2.02,2.014,1.969,1.974,1.982,2.094,2.127,2.252,2.431,2.649,2.7,2.529,2.487,2.376,2.341,2.313,2.373,2.414,2.464,2.636,2.769,3.013,3.008,3.235,3.76,4.574,8.283,7.807,7.449,5.543,0.694,0.615,0.623,0.612,8.047,6.115,5.027,4.266,-4.468,-2.841,-9.81,0.0,0.0,5.943,0.268,3.667,0.9
9.04,4.756,3.465,1.928,-0.35,0.937,3.012,1.655,-0.199,0.448,0.218,3.787,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,0.55,0.9,1.203,1.46,1.679,1.87,2.045,2.219,2.404,2.614,2.859,3.147,3.482,3.859,4.257,4.631,4.928,5.131,5.242,5.274,0.093,0.283,0.543,0.849,1.184,1.535,1.894,2.254,2.609,2.949,3.265,3.541,3.757,3.888,3.9,3.768,3.503,3.16,2.777,2.379,2.139,2.007,1.973,1.975,2.017,2.013,2.017,2.15,2.209,2.395,2.647,2.612,2.457,2.371,2.296,2.274,2.266,2.302,2.311,2.421,2.576,2.66,2.926,2.924,3.139,3.607,4.415,8.261,7.797,7.452,5.707,4.443,0.662,0.602,0.616,0.635,6.407,5.171,4.456,3.875,-1.962,-1.039,-9.81,0.0,0.0,5.318,0.218,3.787,0.9
9.06,4.636,3.431,2.023,-0.437,0.899,2.999,1.723,-0.186,0.384,0.218,3.68,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,0.49,0.856,1.183,1.468,1.717,1.941,2.15,2.357,2.575,2.816,3.09,3.403,3.758,4.145,4.542,4.902,5.173,5.342,5.416,5.41,0.058,0.215,0.444,0.724,1.037,1.368,1.709,2.051,2.386,2.705,2.996,3.244,3.427,3.521,3.496,3.328,3.036,2.675,2.283,1.884,2.034,2.002,1.961,1.964,1.988,2.033,2.121,2.237,2.329,2.616,2.582,2.389,2.342,2.24,2.228,2.196,2.241,2.226,2.364,2.414,2.583,2.821,2.836,3.004,3.486,4.148,8.289,7.803,7.489,6.102,4.733,3.932,0.672,0.614,0.644,0.689,5.473,4.606,4.084,3.699,-0.289,1.196,-9.81,0.0,0.0,4.768,0.218,3.68,0.9
9.08,3.759,3.445,2.111,-0.514,0.857,2.979,1.788,-0.175,0.32,0.207,3.647,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,0.426,0.806,1.151,1.46,1.735,1.987,2.225,2.461,2.708,2.976,3.275,3.609,3.978,4.372,4.766,5.109,5.353,5.49,5.529,5.488,0.032,0.155,0.356,0.609,0.899,1.209,1.53,1.853,2.168,2.464,2.73,2.949,3.1,3.16,3.1,2.901,2.587,2.212,1.815,1.418,2.019,1.992,1.912,2.006,2.025,2.112,2.212,2.345,2.592,2.518,2.378,2.303,2.163,2.178,2.121,2.186,2.177,2.264,2.34,2.458,2.679,2.807,2.891,3.286,3.87,8.367,7.909,7.509,6.541,4.979,4.144,1.265,0.683,0.674,0.626,0.676,4.906,4.28,3.839,3.513,-0.743,1.964,-9.81,0.0,0.0,4.401,0.207,3.647,0.9
9.1,3.175,3.466,2.182,-0.574,0.819,2.953,1.852,-0.156,0.32,0.162,3.654,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,0.36,0.747,1.106,1.432,1.728,2.0,2.261,2.52,2.788,3.076,3.393,3.742,4.121,4.518,4.906,5.235,5.456,5.566,5.577,5.508,0.017,0.113,0.288,0.52,0.788,1.08,1.384,1.689,1.985,2.262,2.506,2.7,2.825,2.856,2.769,2.546,2.215,1.832,1.433,1.04,2.009,1.951,2.008,2.018,2.08,2.2,2.287,2.529,2.513,2.311,2.231,2.157,2.1,2.053,2.124,2.118,2.191,2.244,2.391,2.515,2.745,2.756,2.962,3.495,4.31,8.047,7.647,7.327,5.525,4.513,3.818,1.162,0.657,0.642,0.657,0.631,4.585,4.089,3.709,3.464,0.984,1.202,-9.81,0.0,0.0,3.553,0.162,3.654,0.9
9.12,2.762,3.487,2.244,-0.623,0.782,2.921,1.914,-0.138,0.32,0.155,3.717,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,0.292,0.685,1.054,1.393,1.705,1.995,2.274,2.55,2.837,3.142,3.472,3.832,4.218,4.617,4.999,5.313,5.514,5.6,5.586,5.493,0.008,0.081,0.233,0.444,0.694,0.969,1.256,1.544,1.824,2.082,2.306,2.479,2.58,2.587,2.476,2.233,1.889,1.5,1.101,0.713,2.038,2.065,2.047,2.113,2.168,2.287,2.488,2.487,2.361,2.219,2.129,2.098,2.018,2.048,2.053,2.061,2.167,2.225,2.387,2.569,2.67,2.737,3.174,3.795,8.242,7.791,7.433,6.354,4.937,4.092,3.05,1.153,0.751,0.667,0.69,0.62,4.356,3.909,3.628,3.399,1.497,2.861,-9.81,0.0,0.0,3.075,0.155,3.717,0.9
9.14,2.631,3.503,2.299,-0.665,0.747,2.884,1.973,-0.119,0.256,0.184,3.765,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,0.224,0.619,0.996,1.346,1.671,1.976,2.27,2.563,2.864,3.182,3.525,3.894,4.285,4.683,5.059,5.359,5.54,5.605,5.57,5.455,0.004,0.055,0.187,0.379,0.612,0.87,1.141,1.414,1.677,1.918,2.124,2.277,2.357,2.342,2.21,1.95,1.596,1.202,0.805,0.422,2.076,2.045,2.099,2.127,2.262,2.385,2.572,2.368,2.256,2.109,2.074,2.0,1.922,2.011,1.991,2.05,2.117,2.283,2.375,2.631,2.614,2.793,3.27,3.983,7.973,7.534,7.255,5.6,4.603,3.873,2.001,1.164,0.782,0.685,0.648,0.646,0.734,3.847,3.581,3.33,1.35,2.791,-9.81,0.0,0.0,2.747,0.184,3.765,0.9
9.16,2.22,3.53,2.349,-0.702,0.712,2.843,2.03,-0.108,0.192,0.215,3.817,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,0.552,0.935,1.295,1.631,1.949,2.256,2.562,2.876,3.206,3.559,3.935,4.33,4.726,5.095,5.382,5.545,5.589,5.534,5.4,5.206,0.034,0.147,0.321,0.537,0.78,1.036,1.293,1.541,1.766,1.953,2.087,2.148,2.112,1.961,1.687,1.324,0.928,0.533,0.156,-0.193,2.09,2.091,2.134,2.236,2.349,2.468,2.38,2.224,2.112,2.031,1.994,1.912,1.945,1.965,1.963,2.022,2.13,2.257,2.461,2.526,2.644,2.958,3.526,4.471,7.696,7.318,6.6,5.104,4.317,3.713,1.885,1.153,0.853,0.689,0.673,0.687,0.699,3.84,3.55,3.343,1.271,2.651,-9.81,0.0,0.0,2.532,0.215,3.817,0.9
9.18,1.99,3.544,2.392,-0.732,0.681,2.799,2.085,-0.096,0.192,0.223,3.877,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,0.483,0.87,1.237,1.582,1.91,2.228,2.544,2.868,3.208,3.568,3.95,4.347,4.742,5.103,5.378,5.526,5.553,5.481,5.332,5.124,0.02,0.117,0.276,0.477,0.706,0.949,1.193,1.427,1.638,1.81,1.928,1.972,1.92,1.753,1.467,1.097,0.7,0.307,-0.063,-0.404,2.09,2.173,2.26,2.315,2.481,2.483,2.251,2.171,2.029,1.961,1.857,1.887,1.883,1.876,1.955,2.028,2.132,2.207,2.468,2.452,2.588,3.04,3.663,7.928,7.48,7.19,6.046,4.857,4.073,3.549,1.818,1.171,0.868,0.743,0.699,0.693,0.698,3.716,3.533,3.367,1.299,1.296,-9.81,0.0,0.0,2.122,0.223,3.877,0.9
9.2,1.92,3.553,2.431,-0.758,0.653,2.751,2.138,-0.084,0.192,0.216,3.932,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,0.413,0.804,1.176,1.529,1.866,2.192,2.518,2.851,3.199,3.566,3.951,4.35,4.742,5.097,5.361,5.494,5.506,5.419,5.255,5.034,0.01,0.092,0.236,0.424,0.64,0.87,1.102,1.323,1.521,1.679,1.782,1.81,1.743,1.562,1.266,0.891,0.492,0.103,-0.261,-0.594,2.203,2.192,2.312,2.386,2.524,2.3,2.157,2.02,1.987,1.864,1.836,1.855,1.801,1.882,1.903,2.019,2.136,2.269,2.375,2.422,2.655,3.103,3.94,7.757,7.377,7.099,5.549,4.575,3.913,3.002,1.809,1.308,1.023,0.824,0.717,0.733,0.708,0.752,3.488,3.411,0.813,1.855,-9.81,0.0,0.0,1.939,0.216,3.932,0.9
9.22,1.711,3.563,2.468,-0.782,0.624,2.701,2.188,-0.078,0.192,0.206,3.981,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,0.342,0.736,1.114,1.473,1.818,2.153,2.487,2.828,3.183,3.556,3.945,4.344,4.734,5.082,5.334,5.453,5.45,5.348,5.171,4.937,0.003,0.069,0.199,0.374,0.577,0.795,1.014,1.223,1.407,1.552,1.64,1.653,1.571,1.377,1.071,0.691,0.292,-0.094,-0.451,-0.775,2.26,2.308,2.367,2.504,2.413,2.186,2.077,1.926,1.877,1.786,1.825,1.763,1.776,1.825,1.888,1.967,2.041,2.268,2.347,2.429,2.752,3.307,4.105,7.519,7.164,6.599,5.185,4.382,3.816,2.844,1.747,1.334,1.043,0.809,0.749,0.707,0.717,0.727,3.544,3.434,0.631,1.928,-9.81,0.0,0.0,1.885,0.206,3.981,0.9
9.24,1.599,3.577,2.502,-0.803,0.597,2.648,2.236,-0.07,0.128,0.245,3.975,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,0.271,0.667,1.049,1.414,1.765,2.108,2.449,2.797,3.158,3.536,3.928,4.327,4.714,5.055,5.296,5.402,5.386,5.271,5.082,4.837,-0.002,0.051,0.168,0.331,0.522,0.728,0.936,1.133,1.305,1.437,1.512,1.511,1.416,1.21,0.895,0.512,0.114,-0.268,-0.62,-0.936,2.295,2.433,2.497,2.488,2.255,2.088,1.94,1.902,1.821,1.728,1.742,1.751,1.798,1.796,1.911,1.969,2.093,2.256,2.269,2.369,2.788,3.38,7.724,7.36,7.047,6.126,4.935,4.132,3.694,2.709,1.777,1.375,1.086,0.928,0.778,0.708,0.744,0.746,0.844,3.408,0.601,0.96,-9.81,0.0,0.0,1.704,0.245,3.975,0.9
9.26,1.413,3.594,2.533,-0.82,0.572,2.593,2.282,-0.065,0.192,0.205,4.092,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,-0.28,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,5.927,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,4.638,0.597,0.982,1.352,1.709,2.058,2.405,2.759,3.125,3.506,3.9,4.299,4.683,5.018,5.25,5.344,5.315,5.189,4.989,4.735,4.442,0.038,0.143,0.294,0.475,0.671,0.868,1.054,1.215,1.335,1.398,1.386,1.279,1.063,0.741,0.354,-0.043,-0.422,-0.767,-1.075,-1.347,2.366,2.456,2.539,2.407,2.168,2.01,1.898,1.823,1.743,1.769,1.718,1.75,1.702,1.783,1.817,1.961,2.093,2.224,2.234,2.423,2.816,3.459,7.574,7.214,6.982,5.795,4.704,4.026,3.514,2.511,1.722,1.397,1.094,0.955,0.851,0.787,0.735,0.731,0.822,3.428,0.82,0.893,-9.81,0.0,0.0,1.516,0.205,4.092,0.9
9.28,1.644,3.615,2.562,-0.837,0.548,2.537,2.326,-0.052,0.192,0.195,4.232,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,-0.28,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,5.927,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,4.638,0.526,0.914,1.288,1.65,2.005,2.358,2.717,3.087,3.472,3.868,4.266,4.647,4.975,5.197,5.28,5.24,5.103,4.893,4.63,4.329,0.026,0.121,0.261,0.431,0.617,0.804,0.98,1.13,1.239,1.291,1.266,1.148,0.923,0.594,0.205,-0.191,-0.566,-0.906,-1.206,-1.469,2.431,2.516,2.524,2.292,2.057,1.897,1.867,1.729,1.751,1.677,1.62,1.704,1.689,1.792,1.839,1.956,2.088,2.108,2.204,2.476,2.889,3.675,7.382,7.103,6.807,5.475,4.516,3.866,3.429,2.409,1.733,1.364,1.208,1.024,0.938,0.827,0.764,0.721,0.795,3.486,0.984,1.246,-9.81,0.0,0.0,1.451,0.195,4.232,0.9
9.3,1.759,3.639,2.595,-0.854,0.52,2.478,2.369,-0.047,0.192,0.186,4.269,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,-1.06,-0.676,-0.28,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,5.765,5.872,5.927,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,4.008,4.313,4.638,0.454,0.846,1.224,1.591,1.952,2.311,2.675,3.051,3.438,3.836,4.233,4.61,4.93,5.142,5.212,5.159,5.009,4.788,4.515,4.206,0.015,0.096,0.224,0.382,0.556,0.731,0.895,1.033,1.129,1.168,1.131,1.0,0.764,0.428,0.036,-0.358,-0.728,-1.061,-1.353,-1.606,2.505,2.587,2.405,2.169,1.967,1.898,1.777,1.655,1.665,1.627,1.626,1.649,1.683,1.773,1.822,1.938,2.073,2.042,2.137,2.513,3.031,3.833,7.219,6.901,6.433,5.147,4.348,3.742,3.379,2.37,1.715,1.407,1.253,1.044,0.974,0.865,0.824,0.751,0.81,0.885,1.18,2.011,-9.81,0.0,0.0,1.649,0.186,4.269,0.9
